id	label	description	synonyms	node_url	is_root	parent_url
FBbt:00050040	adult ALlv1 lineage neuron	Any neuron (FBbt:00005106) that is part of some adult brain (FBbt:00003624) and that develops from some neuroblast ALlv1 (FBbt:00050038).	adult BAlp4 lineage neuron	http://purl.obolibrary.org/obo/FBbt_00050040	False	https://www.ebi.ac.uk/ols/api/ontologies/fbbt/terms/http%253A%252F%252Fpurl.obolibrary.org%252Fobo%252FFBbt_00050040/hierarchicalParents
FBbt:00050041	neuroblast SMPad1 (female)	.	neuroblast SMPad1f	http://purl.obolibrary.org/obo/FBbt_00050041	False	https://www.ebi.ac.uk/ols/api/ontologies/fbbt/terms/http%253A%252F%252Fpurl.obolibrary.org%252Fobo%252FFBbt_00050041/hierarchicalParents
FBbt:00050042	adult SMPad1 (female) lineage clone	A clone of neurons in the adult brain, all of which develop from neuroblast SMPad1 (female).	adult SMPad1f lineage clone	http://purl.obolibrary.org/obo/FBbt_00050042	False	https://www.ebi.ac.uk/ols/api/ontologies/fbbt/terms/http%253A%252F%252Fpurl.obolibrary.org%252Fobo%252FFBbt_00050042/hierarchicalParents
FBbt:00050043	adult SMPad1 (female) lineage neuron	Any neuron (FBbt:00005106) that is part of some adult brain (FBbt:00003624) and that develops from some neuroblast SMPad1 (female) (FBbt:00050041).	adult SMPad1f lineage neuron	http://purl.obolibrary.org/obo/FBbt_00050043	False	https://www.ebi.ac.uk/ols/api/ontologies/fbbt/terms/http%253A%252F%252Fpurl.obolibrary.org%252Fobo%252FFBbt_00050043/hierarchicalParents
FBbt:00110162	octopaminergic VUMd2 neuron	Octopaminergic neuron of the VUMd cluster that exhibits a fan-shaped projection in the brain. Secondary neurites that originate in area surrounding the ventral esophagus foramen project to the lateral inferior posterior slope where they turn ventrally and fasciculate with the cervical connective. Projections to the posterior subesophageal ganglion and the inferior posterior slope form varicose terminals (Busch et al., 2009).	OA-VUMd2	http://purl.obolibrary.org/obo/FBbt_00110162	False	https://www.ebi.ac.uk/ols/api/ontologies/fbbt/terms/http%253A%252F%252Fpurl.obolibrary.org%252Fobo%252FFBbt_00110162/hierarchicalParents
FBbt:00110160	octopaminergic VUMd neuron	Octopaminergic neuron of the VUM cluster, whose cell body is located more posteriorly than those of OA-VUMa neurons, in the labial segment. Its primary neurite projects dorsally through the median tracts. In the area ventral to the esophagus foramen, the neurite branches and forms a pair of secondary neurites that descend through the cervical connective and innervate the thoracico-abdominal ganglion. Similarly to OA-VUM neurons, VUMd neurons form spiny dendritic arborizations in the posterior slope and project to distinct brain regions, forming varicose nerve terminals (Busch et al., 2009, Busch and Tanimoto, 2010).	OA-VUMd	http://purl.obolibrary.org/obo/FBbt_00110160	False	https://www.ebi.ac.uk/ols/api/ontologies/fbbt/terms/http%253A%252F%252Fpurl.obolibrary.org%252Fobo%252FFBbt_00110160/hierarchicalParents
FBbt:00111494	antennal mechanosensory and motor center AMMC Db2 neuron	Descending bilateral neuron whose cell body is located in the cell body rind on the posterior region of the inferior clamp (ICL). The primary neurite extends anteriorly and bifurcates in the gorget. The lateral branch projects ventrolaterally to form postsynaptic terminals in the ipsilateral antennal mechanosensory and motor center (AMMC) zone B, wedge, posterior ventrolateral protocerebrum (PVLP), including the glomerulus targeted by LC4 neurons, posterior lateral protocerebrum (PLP), gorget and superior posterior slope (SPS). The medial branch crosses the midline, extends posterioventrally and forms presynaptic terminals in the saddle and bilaterally in the gnathal ganglion. It then exits the brain, projecting into the thoracic-abdominal ganglion.	AMMC-Db2	http://purl.obolibrary.org/obo/FBbt_00111494	False	https://www.ebi.ac.uk/ols/api/ontologies/fbbt/terms/http%253A%252F%252Fpurl.obolibrary.org%252Fobo%252FFBbt_00111494/hierarchicalParents
FBbt:00111493	antennal mechanosensory and motor center AMMC Db1 neuron	Descending bilateral neuron whose cell body is located in the cell body rind on the posterior region of the inferior bridge. The primary neurite extends anterioventrolaterally and bifurcates in the superior posterior slope (SPS). The lateral branch projects ventrolaterally to form postsynaptic terminals in the ipsilateral antennal mechanosensory and motor center (AMMC) zones B, C and E, and gnathal ganglion. The medial branch crosses the midline dorsally to the esophagus, turns posterioventrally and forms presynaptic terminals in the gnathal ganglion and inferior posterior slope (IPS). It then exits the brain, projecting into the thoracic-abdominal ganglion.	AMMC-Db1	http://purl.obolibrary.org/obo/FBbt_00111493	False	https://www.ebi.ac.uk/ols/api/ontologies/fbbt/terms/http%253A%252F%252Fpurl.obolibrary.org%252Fobo%252FFBbt_00111493/hierarchicalParents
FBbt:00110163	octopaminergic VUMd3 neuron	Octopaminergic neuron of the VUMd cluster that exhibits a fan-shaped projection in the brain. Secondary neurites that originate in area surrounding the ventral esophagus foramen fasciculate with the cervical connective. Apart from forming spiny arborizations in the posterior slope, this neuron does not innervate other areas in the brain (Busch et al., 2009).	OA-VUMd3	http://purl.obolibrary.org/obo/FBbt_00110163	False	https://www.ebi.ac.uk/ols/api/ontologies/fbbt/terms/http%253A%252F%252Fpurl.obolibrary.org%252Fobo%252FFBbt_00110163/hierarchicalParents
FBbt:00007225	embryonic/larval antennal lobe projection neuron	An antennal lobe projection neuron that is part of the embryonic/larval brain. These neurons innervate the larval antennal lobe and send an axon to higher brain centers, typically including the larval antennal lobe. The soma of these neurons are located in a single, anterodorsal cluster lateral.		http://purl.obolibrary.org/obo/FBbt_00007225	False	https://www.ebi.ac.uk/ols/api/ontologies/fbbt/terms/http%253A%252F%252Fpurl.obolibrary.org%252Fobo%252FFBbt_00007225/hierarchicalParents
FBbt:00007422	antennal lobe projection neuron	Interneuron whose dendrite innervates the antennal lobe (larval or adult) and whose axon innervates some higher brain centre (generally the mushroom body calyx and/or lateral horn).		http://purl.obolibrary.org/obo/FBbt_00007422	False	https://www.ebi.ac.uk/ols/api/ontologies/fbbt/terms/http%253A%252F%252Fpurl.obolibrary.org%252Fobo%252FFBbt_00007422/hierarchicalParents
FBbt:00111492	antennal mechanosensory and motor center AMMC Di7 neuron	Descending ipsilateral neuron whose cell body is located in the cell body rind on the ventral region of the antennal lobe. The primary neurite extends posterioventrolaterally towards the wedge to branch and form postsynaptic terminals in the antennal mechanosensory and motor center (AMMC) zone B, wedge, posterior ventrolateral protocerebrum (PVLP), including the glomerulus targeted by LC4 neurons, posterior lateral protocerebrum (PLP), antennal lobe and superior posterior slope (SPS). Presynaptic terminals are found in the vest. One of the branches further extends posterioventromedially to form presynaptic terminals in the AMMC zone E, saddle and posterior gnathal ganglion. It then exits the brain, projecting into the thoracic-abdominal ganglion.	AMMC-Di7	http://purl.obolibrary.org/obo/FBbt_00111492	False	https://www.ebi.ac.uk/ols/api/ontologies/fbbt/terms/http%253A%252F%252Fpurl.obolibrary.org%252Fobo%252FFBbt_00111492/hierarchicalParents
FBbt:00007222	larval MB calyx glomerulus V5	A larval mushroom body calyx glomerulus that receives synaptic input from a larval uniglomerular projection neuron 63a. It usually occupies a ventral position within the calyx.		http://purl.obolibrary.org/obo/FBbt_00007222	False	https://www.ebi.ac.uk/ols/api/ontologies/fbbt/terms/http%253A%252F%252Fpurl.obolibrary.org%252Fobo%252FFBbt_00007222/hierarchicalParents
FBbt:00110161	octopaminergic VUMd1 neuron	Octopaminergic neuron of the VUMd cluster that exhibits a fan-shaped projection in the brain. Two laterally projecting neurites that originate in the ventral esophagus arborize in the ventrolateral protocerebrum, antennal nerve, the subesophageal ganglion and the antennal motor and mechanosensory center. A pair of descending axons project from the ventral esophagus into the cervical connective (Busch et al., 2009).	OA-VUMd1	http://purl.obolibrary.org/obo/FBbt_00110161	False	https://www.ebi.ac.uk/ols/api/ontologies/fbbt/terms/http%253A%252F%252Fpurl.obolibrary.org%252Fobo%252FFBbt_00110161/hierarchicalParents
FBbt:00111491	antennal mechanosensory and motor center AMMC Di6 neuron	Descending ipsilateral neuron whose cell body is located in the cell body rind on the posterior region of the posterior lateral protocerebrum (PLP). The primary neurite extends anteriorly to broadly form postsynaptic terminals in the antennal mechanosensory and motor center (AMMC) zones A and B, wedge, anterior and posterior ventrolateral protocerebrum (AVLP and PVLP), PLP, superior posterior slope (SPS), clamp, gorget and epaulette. One of the branches further extends ventromedially from the medial side of the PVLP to form presynaptic terminals in the saddle. It then exits the brain, projecting into the thoracic-abdominal ganglion.	AMMC-Di6	http://purl.obolibrary.org/obo/FBbt_00111491	False	https://www.ebi.ac.uk/ols/api/ontologies/fbbt/terms/http%253A%252F%252Fpurl.obolibrary.org%252Fobo%252FFBbt_00111491/hierarchicalParents
FBbt:00040047	clamp	Synaptic neuropil domain lying between the fan-shaped body, the protocerebral bridge and mushroom body pedunculus, including the area above and below the pedunculus (the space occupied by the pedunculus forms a deep tunnel-like recess on its inferior lateral side). Few neurons in the clamp penetrate the pedunculus, but some enter the glomerular posterior lateral protocerebrum and posterior ventrolateral protocerebrum (PLP, PVLP), forming a characteristic cylindrical architecture around the pedunculus. Some fibers spanning the superior surface project into the superior arch commissure.	CL	http://purl.obolibrary.org/obo/FBbt_00040047	False	https://www.ebi.ac.uk/ols/api/ontologies/fbbt/terms/http%253A%252F%252Fpurl.obolibrary.org%252Fobo%252FFBbt_00040047/hierarchicalParents
FBbt:00007223	larval MB calyx glomerulus V8	Glomerulus that is located ventrally in the larval mushroom body calyx, anterior to glomerulus V6.		http://purl.obolibrary.org/obo/FBbt_00007223	False	https://www.ebi.ac.uk/ols/api/ontologies/fbbt/terms/http%253A%252F%252Fpurl.obolibrary.org%252Fobo%252FFBbt_00007223/hierarchicalParents
FBbt:00111490	antennal mechanosensory and motor center AMMC Di5 neuron	Descending ipsilateral neuron whose cell body is located in the cell body rind on the posterior region of the posterior lateral protocerebrum (PLP). The primary neurite extends anteriomedially, turns ventrally at the medial side of the PLP and branches, to form postsynaptic terminals in the antennal mechanosensory and motor center (AMMC) zones A and B, wedge, anterior ventrolateral protocerebrum (AVLP), the glomerulus of the posterior ventrolateral protocerebrum (PVLP) which is targeted by LC4 neurons, inferior clamp and gorget. One of the branches further extends posterioventrally to form presynaptic terminals in the saddle and posterior gnathal ganglion. It then exits the brain, projecting into the thoracic-abdominal ganglion.	AMMC-Di5	http://purl.obolibrary.org/obo/FBbt_00111490	False	https://www.ebi.ac.uk/ols/api/ontologies/fbbt/terms/http%253A%252F%252Fpurl.obolibrary.org%252Fobo%252FFBbt_00111490/hierarchicalParents
FBbt:00007220	larval MB calyx glomerulus I3	A larval mushroom body calyx glomerulus that receives synaptic input from a larval uniglomerular projection neuron 33a. It usually lies in a lateral/internal position within the calyx.		http://purl.obolibrary.org/obo/FBbt_00007220	False	https://www.ebi.ac.uk/ols/api/ontologies/fbbt/terms/http%253A%252F%252Fpurl.obolibrary.org%252Fobo%252FFBbt_00007220/hierarchicalParents
FBbt:00007221	larval MB calyx glomerulus I5	Glomerulus of the larval mushroom body calyx. It is located ventral to the larval mushroom body calyx glomerulus D1.		http://purl.obolibrary.org/obo/FBbt_00007221	False	https://www.ebi.ac.uk/ols/api/ontologies/fbbt/terms/http%253A%252F%252Fpurl.obolibrary.org%252Fobo%252FFBbt_00007221/hierarchicalParents
GO:0120025	plasma membrane bounded cell projection	A prolongation or process extending from a cell and that is bounded by plasma membrane, e.g. a cilium, lamellipodium, or axon.		http://purl.obolibrary.org/obo/GO_0120025	False	https://www.ebi.ac.uk/ols/api/ontologies/fbbt/terms/http%253A%252F%252Fpurl.obolibrary.org%252Fobo%252FGO_0120025/hierarchicalParents
GO:0042995	cell projection	A prolongation or process extending from a cell, e.g. a flagellum or axon.	cellular projection	http://purl.obolibrary.org/obo/GO_0042995	False	https://www.ebi.ac.uk/ols/api/ontologies/fbbt/terms/http%253A%252F%252Fpurl.obolibrary.org%252Fobo%252FGO_0042995/hierarchicalParents
FBbt:00110168	octopaminergic ASM1 neuron	Octopaminergic neuron of the ASM cluster which arborizes extensively in the ipsilateral side of the posterior protocerebrum and the anterior superior lateral protocerebrum. From the posterior ramifications a single branch emerges and bifurcates in the area dorsolateral to the esophagus foramen. One process projects to the ipsilateral inner medulla and lobula. The other process crosses the midline dorsal to the fan-shaped body and innervates the contralateral inner medulla and lobula (Busch et al., 2009).	OA-ASM1	http://purl.obolibrary.org/obo/FBbt_00110168	False	https://www.ebi.ac.uk/ols/api/ontologies/fbbt/terms/http%253A%252F%252Fpurl.obolibrary.org%252Fobo%252FFBbt_00110168/hierarchicalParents
FBbt:00110167	octopaminergic ASM neuron	Octopaminergic neuron of the ASM cluster, whose cell body is located in the anterior superior medial protocerebrum. This neuron sends a process to the posterior protocerebrum where it branches out. Three different subtypes can be distinguished based on their arborization patterns in the posterior protocerebrum: OA-ASM1, OA-ASM2 and OA-ASM3 (Busch et al., 2009).	anterior superior medial octopaminergic neuron	http://purl.obolibrary.org/obo/FBbt_00110167	False	https://www.ebi.ac.uk/ols/api/ontologies/fbbt/terms/http%253A%252F%252Fpurl.obolibrary.org%252Fobo%252FFBbt_00110167/hierarchicalParents
FBbt:00040062	anterior superior medial protocerebrum	Region of the superior medial protocerebrum anterior to the fan-shaped body.	anterior SMP	http://purl.obolibrary.org/obo/FBbt_00040062	False	https://www.ebi.ac.uk/ols/api/ontologies/fbbt/terms/http%253A%252F%252Fpurl.obolibrary.org%252Fobo%252FFBbt_00040062/hierarchicalParents
FBbt:00050057	adult SLPav3 lineage clone	A clone of neurons in the adult brain, all of which develop from neuroblast SLPav3.		http://purl.obolibrary.org/obo/FBbt_00050057	False	https://www.ebi.ac.uk/ols/api/ontologies/fbbt/terms/http%253A%252F%252Fpurl.obolibrary.org%252Fobo%252FFBbt_00050057/hierarchicalParents
FBbt:00050056	neuroblast SLPav3	.		http://purl.obolibrary.org/obo/FBbt_00050056	False	https://www.ebi.ac.uk/ols/api/ontologies/fbbt/terms/http%253A%252F%252Fpurl.obolibrary.org%252Fobo%252FFBbt_00050056/hierarchicalParents
FBbt:00110169	octopaminergic ASM2 neuron	Octopaminergic neuron of the ASM cluster which arborizes extensively in the ipsilateral side of the posterior protocerebrum. The primary neurite bifurcates dorsolaterally to the fan-shaped body. The main ipsilateral process projects laterally and ramifies extensively in the ipsilateral posterior protocerebrum, around the pedunculus of the mushroom body. The other process bifurcates again above the fan-shaped body, with the resulting branches running laterally to the midline. Then they project to the posterior where they turn toward the ipsilateral and contralateral inferior protocerebrum, respectively. The contralateral branch crosses the midline dorsal of the fan-shaped body. Each of the two branches arborizes in the inferior and ventrolateral protocerebrum (Busch et al., 2009).	OA-ASM2	http://purl.obolibrary.org/obo/FBbt_00110169	False	https://www.ebi.ac.uk/ols/api/ontologies/fbbt/terms/http%253A%252F%252Fpurl.obolibrary.org%252Fobo%252FFBbt_00110169/hierarchicalParents
